wavelength_nm,reflectance
1809.0,0.324984
1810.0,0.325123
1811.0,0.325268
1812.0,0.325413
1813.0,0.325558
1814.0,0.325701
1815.0,0.325843
1816.0,0.325984
1817.0,0.326126
1818.0,0.326270
1819.0,0.326417
1820.0,0.326571
1821.0,0.326732
1822.0,0.326902
1823.0,0.327082
1824.0,0.327272
1825.0,0.327472
1826.0,0.327683
1827.0,0.327902
1828.0,0.328127
1829.0,0.328355
1830.0,0.328588
1831.0,0.328824
1832.0,0.329064
1833.0,0.329306
1834.0,0.329551
1835.0,0.329794
1836.0,0.330036
1837.0,0.330276
1838.0,0.330512
1839.0,0.330745
1840.0,0.330973
1841.0,0.331197
1842.0,0.331413
1843.0,0.331621
1844.0,0.331818
1845.0,0.332002
1846.0,0.332170
1847.0,0.332323
1848.0,0.332457
1849.0,0.332571
1850.0,0.332661
1851.0,0.332727
1852.0,0.332770
1853.0,0.332789
1854.0,0.332784
1855.0,0.332754
1856.0,0.332699
1857.0,0.332619
1858.0,0.332513
1859.0,0.332378
1860.0,0.332216
1861.0,0.332026
1862.0,0.331809
1863.0,0.331563
1864.0,0.331286
1865.0,0.330974
1866.0,0.330623
1867.0,0.330223
1868.0,0.329766
1869.0,0.329248
1870.0,0.328663
1871.0,0.328007
1872.0,0.327277
1873.0,0.326471
1874.0,0.325588
1875.0,0.324622
1876.0,0.323569
1877.0,0.322420
1878.0,0.321171
1879.0,0.319819
1880.0,0.318359
1881.0,0.316788
1882.0,0.315102
1883.0,0.313297
1884.0,0.311367
1885.0,0.309307
1886.0,0.307111
1887.0,0.304777
1888.0,0.302310
1889.0,0.299716
1890.0,0.297004
1891.0,0.294193
1892.0,0.291301
1893.0,0.288343
1894.0,0.285332
1895.0,0.282279
1896.0,0.279198
1897.0,0.276107
1898.0,0.273026
1899.0,0.269975
1900.0,0.266973
1901.0,0.264041
1902.0,0.261197
1903.0,0.258449
1904.0,0.255804
1905.0,0.253270
1906.0,0.250855
1907.0,0.248569
1908.0,0.246419
1909.0,0.244409
1910.0,0.242542
1911.0,0.240819
1912.0,0.239237
1913.0,0.237788
1914.0,0.236470
1915.0,0.235280
1916.0,0.234214
1917.0,0.233272
1918.0,0.232450
1919.0,0.231744
1920.0,0.231149
1921.0,0.230662
1922.0,0.230279
1923.0,0.229995
1924.0,0.229805
1925.0,0.229707
1926.0,0.229694
1927.0,0.229762
1928.0,0.229903
1929.0,0.230111
1930.0,0.230385
1931.0,0.230721
1932.0,0.231117
1933.0,0.231573
1934.0,0.232085
1935.0,0.232651
1936.0,0.233266
1937.0,0.233923
1938.0,0.234617
1939.0,0.235343
1940.0,0.236096
1941.0,0.236870
1942.0,0.237663
1943.0,0.238472
1944.0,0.239293
1945.0,0.240124
1946.0,0.240963
1947.0,0.241805
1948.0,0.242652
1949.0,0.243504
1950.0,0.244363
1951.0,0.245224
1952.0,0.246084
1953.0,0.246938
1954.0,0.247784
1955.0,0.248619
1956.0,0.249441
1957.0,0.250250
1958.0,0.251049
1959.0,0.251838
1960.0,0.252619
1961.0,0.253395
1962.0,0.254167
1963.0,0.254936
1964.0,0.255701
1965.0,0.256461
1966.0,0.257216
1967.0,0.257964
1968.0,0.258704
1969.0,0.259434
1970.0,0.260156
1971.0,0.260868
1972.0,0.261571
1973.0,0.262265
1974.0,0.262950
1975.0,0.263629
1976.0,0.264300
1977.0,0.264966
1978.0,0.265628
1979.0,0.266289
1980.0,0.266953
1981.0,0.267616
1982.0,0.268271
1983.0,0.268913
1984.0,0.269538
1985.0,0.270148
1986.0,0.270744
1987.0,0.271324
1988.0,0.271886
1989.0,0.272425
1990.0,0.272940
1991.0,0.273429
1992.0,0.273890
1993.0,0.274324
1994.0,0.274730
1995.0,0.275110
1996.0,0.275463
1997.0,0.275787
1998.0,0.276079
1999.0,0.276341
2000.0,0.276576
2001.0,0.276786
2002.0,0.276967
2003.0,0.277115
2004.0,0.277223
2005.0,0.277287
2006.0,0.277302
2007.0,0.277264
2008.0,0.277176
2009.0,0.277044
2010.0,0.276870
2011.0,0.276658
2012.0,0.276406
2013.0,0.276113
2014.0,0.275777
2015.0,0.275394
2016.0,0.274963
2017.0,0.274483
2018.0,0.273958
2019.0,0.273392
2020.0,0.272788
2021.0,0.272146
2022.0,0.271469
2023.0,0.270758
2024.0,0.270012
2025.0,0.269230
2026.0,0.268413
2027.0,0.267560
2028.0,0.266671
2029.0,0.265751
2030.0,0.264807
2031.0,0.263844
2032.0,0.262867
2033.0,0.261878
2034.0,0.260878
2035.0,0.259869
2036.0,0.258855
2037.0,0.257838
2038.0,0.256818
2039.0,0.255793
2040.0,0.254760
2041.0,0.253727
2042.0,0.252699
2043.0,0.251685
2044.0,0.250687
2045.0,0.249702
2046.0,0.248729
2047.0,0.247766
2048.0,0.246814
2049.0,0.245872
2050.0,0.244944
2051.0,0.244039
2052.0,0.243162
2053.0,0.242315
2054.0,0.241493
2055.0,0.240693
2056.0,0.239917
2057.0,0.239164
2058.0,0.238438
2059.0,0.237739
2060.0,0.237066
2061.0,0.236419
2062.0,0.235797
2063.0,0.235201
2064.0,0.234629
2065.0,0.234078
2066.0,0.233542
2067.0,0.233018
2068.0,0.232504
2069.0,0.232006
2070.0,0.231527
2071.0,0.231070
2072.0,0.230639
2073.0,0.230237
2074.0,0.229862
2075.0,0.229509
2076.0,0.229173
2077.0,0.228853
2078.0,0.228552
2079.0,0.228270
2080.0,0.228008
2081.0,0.227764
2082.0,0.227534
2083.0,0.227320
2084.0,0.227123
2085.0,0.226943
2086.0,0.226780
2087.0,0.226632
2088.0,0.226497
2089.0,0.226372
2090.0,0.226257
2091.0,0.226149
2092.0,0.226051
2093.0,0.225969
2094.0,0.225906
2095.0,0.225859
2096.0,0.225820
2097.0,0.225784
2098.0,0.225750
2099.0,0.225727
2100.0,0.225719
2101.0,0.225728
2102.0,0.225750
2103.0,0.225784
2104.0,0.225828
2105.0,0.225887
2106.0,0.225962
2107.0,0.226053
2108.0,0.226157
2109.0,0.226270
2110.0,0.226394
2111.0,0.226527
2112.0,0.226672
2113.0,0.226828
2114.0,0.226995
2115.0,0.227174
2116.0,0.227366
2117.0,0.227573
2118.0,0.227796
2119.0,0.228033
2120.0,0.228275
2121.0,0.228516
2122.0,0.228755
2123.0,0.228998
2124.0,0.229246
2125.0,0.229504
2126.0,0.229771
2127.0,0.230049
2128.0,0.230333
2129.0,0.230616
2130.0,0.230893
2131.0,0.231164
2132.0,0.231435
2133.0,0.231714
2134.0,0.232001
2135.0,0.232294
2136.0,0.232593
2137.0,0.232898
2138.0,0.233208
2139.0,0.233523
2140.0,0.233841
2141.0,0.234160
2142.0,0.234476
2143.0,0.234791
2144.0,0.235110
2145.0,0.235437
2146.0,0.235770
2147.0,0.236104
2148.0,0.236435
2149.0,0.236758
2150.0,0.237070
2151.0,0.237366
2152.0,0.237649
2153.0,0.237922
2154.0,0.238192
2155.0,0.238460
2156.0,0.238727
2157.0,0.238995
2158.0,0.239263
2159.0,0.239529
2160.0,0.239790
2161.0,0.240050
2162.0,0.240313
2163.0,0.240583
2164.0,0.240860
2165.0,0.241143
2166.0,0.241432
2167.0,0.241725
2168.0,0.242018
2169.0,0.242310
2170.0,0.242598
2171.0,0.242881
2172.0,0.243158
2173.0,0.243428
2174.0,0.243692
2175.0,0.243952
2176.0,0.244214
2177.0,0.244486
2178.0,0.244777
2179.0,0.245078
2180.0,0.245376
2181.0,0.245656
2182.0,0.245919
2183.0,0.246172
2184.0,0.246424
2185.0,0.246680
2186.0,0.246942
2187.0,0.247214
2188.0,0.247490
2189.0,0.247763
2190.0,0.248025
2191.0,0.248275
2192.0,0.248518
2193.0,0.248755
2194.0,0.248986
2195.0,0.249210
2196.0,0.249424
2197.0,0.249632
2198.0,0.249839
2199.0,0.250048
2200.0,0.250259
2201.0,0.250463
2202.0,0.250658
2203.0,0.250843
2204.0,0.251019
2205.0,0.251190
2206.0,0.251351
2207.0,0.251496
2208.0,0.251618
2209.0,0.251715
2210.0,0.251785
2211.0,0.251826
2212.0,0.251841
2213.0,0.251832
2214.0,0.251801
2215.0,0.251747
2216.0,0.251669
2217.0,0.251564
2218.0,0.251433
2219.0,0.251275
2220.0,0.251089
2221.0,0.250869
2222.0,0.250609
2223.0,0.250303
2224.0,0.249952
2225.0,0.249561
2226.0,0.249133
2227.0,0.248663
2228.0,0.248147
2229.0,0.247582
2230.0,0.246965
2231.0,0.246296
2232.0,0.245574
2233.0,0.244799
2234.0,0.243974
2235.0,0.243099
2236.0,0.242177
2237.0,0.241211
2238.0,0.240204
2239.0,0.239160
2240.0,0.238081
2241.0,0.236971
2242.0,0.235836
2243.0,0.234683
2244.0,0.233517
2245.0,0.232342
2246.0,0.231161
2247.0,0.229980
2248.0,0.228804
2249.0,0.227641
2250.0,0.226498
2251.0,0.225379
2252.0,0.224290
2253.0,0.223235
2254.0,0.222210
2255.0,0.221215
2256.0,0.220249
2257.0,0.219312
2258.0,0.218404
2259.0,0.217523
2260.0,0.216668
2261.0,0.215835
2262.0,0.215023
2263.0,0.214234
2264.0,0.213474
2265.0,0.212743
2266.0,0.212042
2267.0,0.211375
2268.0,0.210741
2269.0,0.210142
2270.0,0.209581
2271.0,0.209059
2272.0,0.208580
2273.0,0.208149
2274.0,0.207767
2275.0,0.207429
2276.0,0.207133
2277.0,0.206875
2278.0,0.206648
2279.0,0.206448
2280.0,0.206270
2281.0,0.206110
2282.0,0.205965
2283.0,0.205827
2284.0,0.205685
2285.0,0.205526
2286.0,0.205346
2287.0,0.205142
2288.0,0.204913
2289.0,0.204657
2290.0,0.204377
2291.0,0.204073
2292.0,0.203744
2293.0,0.203384
2294.0,0.202992
2295.0,0.202569
2296.0,0.202122
2297.0,0.201655
2298.0,0.201173
2299.0,0.200679
2300.0,0.200173
2301.0,0.199659
2302.0,0.199137
2303.0,0.198609
2304.0,0.198083
2305.0,0.197565
2306.0,0.197067
2307.0,0.196597
2308.0,0.196161
2309.0,0.195768
2310.0,0.195426
2311.0,0.195142
2312.0,0.194924
2313.0,0.194775
2314.0,0.194693
2315.0,0.194677
2316.0,0.194718
2317.0,0.194803
2318.0,0.194918
2319.0,0.195047
2320.0,0.195178
2321.0,0.195296
2322.0,0.195392
2323.0,0.195461
2324.0,0.195497
2325.0,0.195500
2326.0,0.195472
2327.0,0.195416
2328.0,0.195339
2329.0,0.195252
2330.0,0.195160
2331.0,0.195070
2332.0,0.194985
2333.0,0.194906
2334.0,0.194829
2335.0,0.194748
2336.0,0.194660
2337.0,0.194564
2338.0,0.194461
2339.0,0.194355
2340.0,0.194249
2341.0,0.194146
2342.0,0.194051
2343.0,0.193965
2344.0,0.193888
2345.0,0.193823
2346.0,0.193771
2347.0,0.193734
2348.0,0.193716
2349.0,0.193723
2350.0,0.193760
2351.0,0.193833
2352.0,0.193944
2353.0,0.194094
2354.0,0.194281
2355.0,0.194497
2356.0,0.194731
2357.0,0.194972
2358.0,0.195219
2359.0,0.195468
2360.0,0.195718
2361.0,0.195964
2362.0,0.196200
2363.0,0.196419
2364.0,0.196616
2365.0,0.196786
2366.0,0.196923
2367.0,0.197034
2368.0,0.197126
2369.0,0.197208
2370.0,0.197282
2371.0,0.197351
2372.0,0.197417
2373.0,0.197479
2374.0,0.197534
2375.0,0.197580
2376.0,0.197615
2377.0,0.197636
2378.0,0.197643
2379.0,0.197644
2380.0,0.197649
2381.0,0.197665
2382.0,0.197687
2383.0,0.197707
2384.0,0.197720
2385.0,0.197719
2386.0,0.197702
2387.0,0.197664
2388.0,0.197615
2389.0,0.197566
2390.0,0.197525
2391.0,0.197494
2392.0,0.197473
2393.0,0.197462
2394.0,0.197455
2395.0,0.197445
2396.0,0.197427
2397.0,0.197393
2398.0,0.197339
2399.0,0.197259
2400.0,0.197153
2401.0,0.197019
2402.0,0.196857
2403.0,0.196669
2404.0,0.196457
2405.0,0.196225
2406.0,0.195979
2407.0,0.195730
2408.0,0.195482
2409.0,0.195229
2410.0,0.194962
2411.0,0.194672
2412.0,0.194357
2413.0,0.194019
2414.0,0.193658
2415.0,0.193282
2416.0,0.192903
2417.0,0.192525
2418.0,0.192142
2419.0,0.191745
2420.0,0.191325
2421.0,0.190879
2422.0,0.190406
2423.0,0.189905
2424.0,0.189376
2425.0,0.188823
2426.0,0.188248
2427.0,0.187647
2428.0,0.187021
2429.0,0.186368
2430.0,0.185697
2431.0,0.185016
2432.0,0.184332
2433.0,0.183644
2434.0,0.182950
2435.0,0.182248
2436.0,0.181546
2437.0,0.180854
2438.0,0.180178
2439.0,0.179512
2440.0,0.178846
2441.0,0.178173
2442.0,0.177485
2443.0,0.176777
2444.0,0.176045
2445.0,0.175299
2446.0,0.174551
2447.0,0.173811
2448.0,0.173079
2449.0,0.172354
2450.0,0.171633
2451.0,0.170907
2452.0,0.170165
2453.0,0.169400
2454.0,0.168622
2455.0,0.167842
2456.0,0.167076
2457.0,0.166340
2458.0,0.165650
2459.0,0.165016
2460.0,0.164411
2461.0,0.163800
2462.0,0.163157
2463.0,0.162486
2464.0,0.161796
2465.0,0.161100
2466.0,0.160415
2467.0,0.159760
2468.0,0.159146
2469.0,0.158566
2470.0,0.158004
2471.0,0.157449
2472.0,0.156897
2473.0,0.156349
2474.0,0.155804
2475.0,0.155270
2476.0,0.154753
2477.0,0.154260
2478.0,0.153783
2479.0,0.153313
2480.0,0.152842
2481.0,0.152367
2482.0,0.151885
2483.0,0.151400
2484.0,0.150937
2485.0,0.150523
2486.0,0.150184
2487.0,0.149922
2488.0,0.149735
2489.0,0.149617
2490.0,0.149554
2491.0,0.149527
2492.0,0.149525
2493.0,0.149558
2494.0,0.149647
2495.0,0.149798
2496.0,0.149980
2497.0,0.150148
2498.0,0.150271
2499.0,0.150356
2500.0,0.150423
